review,sentiment
三星 宣布 寸 MicroLED 电视 月 对外 发售 ,1
中国 家电企业 智慧 战略 开始 落地 ,1
空气 净化器 之外 的 新 选择 带 你 认识 新风 系统 ,1
风行 量子 点 电视 京东 销量 第一 全品 好评 度 ,1
LG 第四季度 财报 移动 业务 亏损 亿美元 ,0
美国 开年 对 大型 洗衣机 设限 究竟 意欲何为 ,0
冬季 火灾 频发 别 让 家用电器 成 罪魁祸首 ,0
雷军 急于 做 大小 米 空调 挖角 董明珠 前 格力 员工 ,0
风行 电视 年 卖 万台 被 指 虚假 宣传 ,0
韩国三星 在 美国 首个 洗衣机 工厂 即将 开工 ,1
买 送 V 脸仪 飞利浦 电视 品牌 盛典 日 明天 开启 ,1
业绩 存 隐忧 前路 仍 未卜 飞科高 增长 还 能 持续 多久 ,0
彩电 厂商 的 救赎 之 路 教育 成为 电视 重要 使命 ,1
老外 落后 还是 我们 超前 CES 越来越 不劲 爆 了 ,0
说 了 这么久 的 智能家居 今年 终于 给 智商 充值 了 ,1
天猫 魔屏 S 亮相 CES 内置 优酷 可 投 英寸 巨幕 ,1
TCL 称年 北美 电视 销量 将 跃居 第二 ,1
黑 科技 扎堆 如何 评价 CES 即将 发布 的 新品 ,1
北方 蓝天 变多 空净 市场 当真 要 完 了 吗 ,0
智能 电视 操作系统 后 智能 时代 的 困惑 ,0
元旦 乐享 双机 买大屏 送小屏 飞利浦 电视 福利 看 过来 ,1
产业 升级 智能 音箱 这回 山寨 不动 了 ,1
电热水壶 也 危险 国家 抽查 发现 批次 不 合格 ,0
太 实用 了 往 冰箱 里 放 张纸 每月 省下 一半 电费 ,1
高层 动乱 企业亏损 全球 第四 的 惠而浦 在 中国 如履 ,0
互联网 电视 市场 重新 洗牌 看尚 智能 电视 遭遇 裁员 危机 ,0
中 高端 市场 红利 释放 年 彩电 市场 有望 反弹 ,1
大 V 助阵 客厅 扎心 瞬间 风行 电视 看见 客厅 温度 引热议 ,1
智能 音箱 价廉 一定 不 物美 泰瑞特音 智 双全 才 是 王道 ,1
惠而浦 中国 董事长 辞职 老牌 美资 家电企业 陷 迷途 ,0
双 十二 彩电 市场 群雄逐鹿 OLED 巅峰 钜 惠 火热 来袭 ,1
帅康 困局 经营 业绩 迅速 回落 已无太多牌 可 打 ,0
飞利浦 发布 OLED 电视 新品 消费 升级 浪潮 押宝 OLED ,1
TCL 冰箱 洗衣机 携手 漫画 大 咖 演绎 真免 污好 风冷 ,1
饭来 炒菜 神器 测评 从此 只 需 饭来张口 解放 双手 ,1
传统 家电 品类 遭遇 天花板 未来 增长 空间 在 新兴 电器 ,0
对话 工商银行 原 行长 数字 货币 应由 中国人民银行 发行 ,1
你 会 被 机器人 取代 吗 年 或 有 亿人 工作 被 取代 ,0
浅谈 三星 索尼 电视 命名 规则 从 型号 就 能 看出 电视 性能 ,1
中国 AI 突进 企业 估值 比 美国 贵 四倍 应届 博士 年薪 万 ,1
冬日 里 的 这些 洗衣 储存 难题 TCL 冰洗 都 能 完美 解决 掉 ,1
中国 家电业 正 从 问鼎 国内 到 走向世界 ,1
中国男篮 世 预赛 两连胜 TCL 冰箱 洗衣机 伴其 实力 同行 ,1
行业 点赞 创新 实力 TCL 冰箱 洗衣机 斩获 家 博会 两大 奖项 ,1
合肥 家 博会 盛大 启幕 TCL 冰箱 洗衣机 惊艳 全场 ,1
健康 有方 TCL 冰箱 洗衣机 在 合肥 家 博会 打造 鲜净 ,1
G 时代 将 接盘 K 所有 K 电视 均 沦为 垃圾 ,0
韩厂 相继 关闭 LCD 产线 国产 厂商 迎来 机遇 ,1
黄 小厨 被 曝 第三胎 出生 制作 破亿网 综 情商 不止 于神 算子 ,1
黄 小厨 被 曝 第三胎 出生 制作 破亿网 综 情商 不止 于神 算子 ,1
黄 小厨 被 曝 第三胎 出生 制作 破亿网 综 情商 不止 于神 算子 ,1
黄 小厨 被 曝 第三胎 出生 制作 破亿网 综 情商 不止 于神 算子 ,1
黄 小厨 被 曝 第三胎 出生 制作 破亿网 综 情商 不止 于神 算子 ,1
黄 小厨 健康 粽 动员 机智 主妇 都 选 TCL 冰箱 洗衣机 ,1
特殊 食材 专属 空间 TCL 一体 变频 冰箱 成 品质 生活 新宠 ,1
创新 为 你 TCL 免污式 洗衣机 告别 洗衣 二次污染 ,1
智能 加持 家电 TCL 智能 冰箱 洗衣机 全球 发布 ,1
双 销售额 再创新高 TCL 冰箱 洗衣机 再夺 佳绩 ,1
日本 东芝 转让 背后 中国 制造 正在 替代 日本 制造 ,1
海信 将 东芝 电视 收入 囊中 东芝 或 退出 电子 消费市场 ,0
中国移动 智能 电视 曝光 预计 年底 发布 ,1
新飞 电器 时隔 四年 再度 停产 离 破产 仅 一步之遥 ,0
家务 能力 被 dissTCL 冰箱 洗衣机 助 你 一臂之力 ,1
小家电 的 机会 与 危机 产品升级 变革 售后 却 无法 保证 ,0
长虹 洗衣机 报修 次 无人 理 产品 卖出去 就 万事大吉 了 ,0
品牌 实力 转型 双 TCL 冰箱 洗衣机 携马 天宇 共送 福利 ,1
色彩 为 王 CLO 带 用户 发现 魅力 投影 ,1
苏宁 亿 入股 恒大 未来 年全 场景 消费 加速 布局 ,1
最低 元 新品 TCL 大 咖免 污式 洗衣机 带回家 ,1
格力 美的 起 诉讼 至今 未 开庭 董明珠 或 主动 和解 ,1
星火 已 呈 燎原之势 OLED 创新 技术 体验 馆 亮相 广州 ,1
离谱 促销 惹恼 家电 大佬 格力 美的 暂停 在 天猫 双 预定 ,0
彩电业 三 季报 迎来 业绩 拐点 成本 仍高企 ,1
狠 中国 制造 扬眉吐气 TCL 冰箱 洗衣机 践行 大国 品牌 ,1
美的 i 扫地机 智能 清洁 让 生活 更 有趣 ,1
可以 下分 的 手机 电玩 城 游戏 下载 地址 ,1
LG 冰箱 以 霸王 条款 拒绝 退换货 说好 的 快乐 服务 呢 ,0
CBA 月 日 正式 开打 TCL 智胜 in 实力 开启 全新 赛季 ,1
爱普生 CHTW 带 你 尖叫 万圣 夜 ,1
家电 巨头 今年 扩产 提智 产能 过剩 风险 犹存 ,1
琦 兵 不再 新疆 队 强者 仍强 TCL 智胜 in 实力 开启 全新 赛季 ,1
格力电器 董事 徐 自发 辞职 所持 股票 半年 内 不 转让 ,0
TCL 三季度 财报 营收 亿元 净利 亿元 ,1
TCL 冰箱 洗衣机 坚守 务实 创新 实力 演绎 大国 品牌形象 ,1
海信电器 季报 净利 猛降 近成 官司 缠身 机构 不离 不弃 ,0
日本 家电 产业 衰退 能否 重拾 曾经 的 荣光 ,0
TCL 冰箱 洗衣机 演绎 后发 先至 中国 创造 何以 王者 归来 ,1
什么 家电产品 真正 健康 有 品质 网红 直播 帮 你划 重点 ,1
提升 综合 竞争力 TCL 以 卓越 实力 成就 大国 品牌 ,1
家电产品 蹭 热点 要 有 节操 AI 其实 没有 那么 单纯 ,0
格力电器 董事 及 亲属 多次 违规 交易 或 涉嫌 内幕交易 ,0
海尔 美的 出海 记 进入 收割 阶段 多 收入 ,1
三星 Bixby 语音 助手 亮相 将 进入 家电产品 ,1
话剧 周年 TCL 冰箱 洗衣机 开心 麻花 实力 不 NG ,1
苏宁 OO 逆袭 智慧 零售 渗入 双十 一 ,1
家电 研究社 空气 净化器 的 滤网 能 不能 洗 怎么 洗 ,1
股东 频 减持 帅康 电气 负债 增至 亿 ,0
智能 电视 选购 须知 带 你 了解 常见 接口 及 功能 ,1
长虹 发布 声纹识别 电视 通过 声音 识别 不同 用户 ,1
百年 松下 如何 自救 家电 业务 早已 沦为 昨日 黄花 ,0
懂 我 才 是 真 智能 六款 智能 电视 语音 理解 横评 六款 智能 电视 ,1
全世界 超过 一半 的 生活 家电 都 是 中国 制造 ,1
去 家电化 康佳 由重 变轻 断臂 转型 能否 迎来 复苏 ,1
TCL集团 宣布 与 台湾 友达 光电 达成 全面 和解 ,1
飞利浦 九阳 和 荣事达 等 品牌 登上 质量 黑榜 ,0
格力 给 洛阳 砸 了 亿 我们 瞄到 了 更 深刻 的 原因 ,1
日本 光棍 人数 增加 家电市场 刮起 单身 风 ,1
董明珠 当年 吹过 的 牛 三年 灭 小米 格力 手机 世界 第一 ,0
董明珠 的 倔强 人生 姐 走过 的 路 寸草不生 ,1
众 接口 退位 致 我们 终将 逝去 的 电子产品 ,0
从 IFA 看 中西 差异 有些 东西 中国 人 一辈子 都 不用 ,1
董明珠 格力 手机 没有 失败 用过 不 后悔 ,1
双奖 凯旋 TCL 冰箱 洗衣机 再显 大国 品牌 实力 ,1
空调 业迎 近十年 最好 年景 警惕 跌进 产能 过剩 ,1
家电业 伪 创新 靠 制造 概念 忽悠 用户 走 不远 ,0
日本 面板 巨头 现 破产 危机 富士康 说 我 还 会 出手 ,0
国美 租租 上线 通过 信用卡 支付宝 租 手机 可月付 ,1
雷军 杀入 空调 市场 宣战 董明珠 格力 全员 补贴 加班 ,1
年 中报 公布 家电业 迎来 普涨 行情 ,1
互联网 电视 充值 会员 环环 相套 消费者 被 剥 洋葱 ,0
面对 乐视 无理要求 汽车 零部件 商 选择 拒绝 ,0
郭台铭 宣布 将 投资 百亿美元 在 美建 液晶面板 厂 ,1
中国家电 年 回眸 永不 褪去 的 朝阳 行业 ,1
北京 工商局 小家电 抽检 小熊 荣事达 不 合格 上 黑榜 ,0
前 五月 家电 生产 旺盛 空调 市场 高歌猛进 ,1
格力 之父 朱江洪 格力 的 成功 不是 一两个 人 功劳 ,1
空调 市场 上半年 火爆 行业 变革 之 路 任重道远 ,0
家电 共享 维修 已经 违背 产业 规律 ,0
三星 二季度 利润 创新 高 韩企 却 在 中国 上演 大 溃败 ,0
美的 计划 投资 亿 卢比 在 印度 新建 家电 工厂 ,1
家用 电冰箱 新版 性能 标准 明日 起 正式 实施 ,1
富士康 急功近利 夏普 中国 走向 低端 化 ,0
三星 将 投资 亿美元 在 美国 建 家电 制造 工厂 ,1
国美 亿 投资 爱 空间 融合 家装 家居 家电 ,1
郭台铭 怒 撕 报纸 也 没用 富士康 收购 东芝 终 出局 ,0
董明珠 马化腾 同台 互表 欣赏 格力 称 不 排除 资本 合作 ,1
山寨 版 共享 空调 无标 可依 本质 仍 是 租赁 ,0
猫王 收音机 带给 父辈 那个 年代 的 感动 ,1
董明珠 首款 SUV 前脸 酷似 普拉多 还 偷摸 了 汉 拉达 ,0
格力 诉 美的 专利 侵权 索赔 万 美的 拟 提起 反诉 ,0
乐视 怒 怼 电商 降价 行为 利润 争夺 火药味 十足 ,0
董明珠 左右开弓 手机 销量 被 打 脸 却 讨好 空调 安装工 ,0
家电 服务 三大 国标 下 月 起 正式 实施 ,1
骗取 国家补贴 资金 家电 经销商 获刑 ,0
美 造出 世界 最大 电视机 寸 售价 约 万元 ,1
三星 和 LG 家电产品 最早 在 今年 实现 互联互通 ,1
国内 冰箱 市场 前 四月 量额 齐跌 ,0
中国 有望 跃升 面板 生产 第一 大国 需 警惕 产能 无序 扩张 ,1
奥马 冰箱 玻璃 隔板 爆裂 商家 维修 费用 自付 ,0
年 格力电器 累计 分红 亿元 董 小姐 年 落袋 万元 ,1
彩电 中日 韩三国 杀日企 提前 败退 ,0
董明珠 做 的 车上 市 充电 分钟 行 百公里 ,1
质检 总局 公布 年 第一批 电器 质量 抽查 结果 ,0
智能 马桶盖 已 在 国内 市场 占有 一席之地 ,1
更新换代 加剧 年 彩电 产品 呈现 三大 特点 ,1
青海 工商 抽检 电灶 八成 不 合格 ,0
叮咚 智能 音箱 让 智能家居 体验 变得 接地 气 ,1
艾 普兰 奖 结果 揭晓 LG 斩获 多项 大奖 ,1
当 技术 控 玩起 设计 处处 都 是 惊喜 ,1
家电 奥斯卡 盛大 揭晓 三星 QLEDTV 加冕 艾 普兰 视帝 ,1
征服 全场 三星 家电 斩获 多项 大奖 ,1
AWE 开幕 叮咚 引领 语音 交互 黑 科技 登堂入室 ,1
家电 博览会 将 召开 智能化 打开 行业 盈利 空间 ,1
海信 周厚健 未来 世界 交通 也 可 被 中国 企业 管理 ,1
OLEDor 量子 点年 彩电 技术 路线 如何 走 ,1
三星 中国 副总裁 谢辉 消费 升级 和 智能 健康 化是 行业 趋势 ,1
麦当劳 找 航空航天 工程师 设计 了 一款 伞柄 吸管 ,1
客厅 革命 时代 来临 STV 领航 感官 新体验 ,1
猫王 年 俗记 最 有 年 味 的 大型 征集 活动 ,1
实力 再 获 肯定 美的 空调 荣获 采购 人 喜爱 的 品牌 奖 ,1
元春 电视 市场 开始 走俏 色 HDR 电视 倍受青睐 ,1
家电 真相 实验室 车载 空气 净化器 没卵用 ,1
日系 家电 巨头 真 被 国产品牌 打败 了 吗 ,1
净化 黑 科技 豹米 霾 霸 月 日线 上 震撼 开售 ,1
国庆 迎来 换 电视 热潮 色 HDR 电视 获 消费者 青睐 ,1
国内 冰箱 五年 来 首次 提价 小 品牌 或 被 淘汰 出局 ,0
十一 白电 市场 喜忧参半 冰箱 价格 全线 下跌 ,1
彩电 涨价 已成定局 多方 制约 涨幅 难 解渴 ,0
国务院 的 一项 新 规划 让 家电业 今后 年 有 路 走 后劲 足 ,1
IFA 解读 中欧 日 韩 四大 白电 家族 ,1
彩电 半年报 喜忧参半 传统 厂商 祭 出 组合拳 ,1
色 HDR 电视 优势 明显 引领 下半年 彩电 市场 ,1
家电 售后 乱象 毛钱 能 解决 非得 要块 ,0
上半年 加速 家电 转型 的 十大 企业级 事件 ,1
互联网 搅局 传统 彩电 商 提前 打响 保卫战 ,1
砸 破旧 时代 新芯超 你 所 想 ,1
冠军 龙服 发布 里 约 去 打破 ,1
硬件 免费 还是 内容 免费 互联网 电视 现 分歧 ,0
脑洞 大开 的 日本 人真会 玩 无人机 都 可以 用来 撑伞 了 ,1
每 一个 灵感 的 背后 都 是 的 汗水 尝试 ,1
脑洞 大开 有 个 能 装进 背包 里 的 微波炉 ,1
并非 遥 不可 期 智能家居 黑 科技 盘点 ,1
植入 眼球 谷歌 申请 人工 晶状体 装置 专利 ,1
三星 将 复产 大型 OLED 面板 系 谣传 高层 表态 ,0
日本 白色 家电 出货 额 连续 两年 下降 ,0
中资 海外 科技类 并购 大热 背后 ,1
五一 彩电 市场 再起波澜 色 KHDR 电视 领 风潮 ,1
甩开 对手 传 三星 正 研究 新 OLED 显示 技术 ,1
韩媒 三星 电机 计划 向 特斯拉 新车 提供 摄像头 模组 ,1
洗衣 方式 大 升级 统帅 佳佳 众筹开 抢 ,1
提高 全民 意识 日常 用 空调 要 低 碳 环保 ,1
国产 彩电 厂商 晒 成绩单 业绩 整体 遇冷 ,0
突破 百万 台 国内 空气 净化器 出口量 公布 ,1
年 已 过 三分之一 空调 企业 出路 在 哪儿 ,0
火狐 WebVR 登陆 GearVR 带来 全新 浏览 体验 ,1
VR 太热 产能 不足 Oculus 延期 发售 HTC 砍单 ,0
年 彩电 出口 规模 回落 年 谨慎 乐观 ,0
三星 Charm 智能 手环 将 在 欧洲 先行 发售 ,1
TCL 利润 降 五成 彩电 厂商 需迎 双重 变革 ,0
杀敌 一千 自损 八百 家电企业 价格战 深陷 怪圈 ,0
美的 收购 东芝 白电 业务 白电 格局 基本 确立 ,1
鸿海 牵手 夏普 面板 行业 格局 影响 几何 ,1
统帅 电器 借势 互联网 开拓 家电市场 新格局 ,1
新 国标 已 正式 实施 买 空气 净化器 不再 抓瞎 ,1
库存 高企 均价 下滑 空调 企业 面临 大考 ,0
办公室 必备 神器 亮相 工作 健身 两不误 ,1
家电 卖场 门庭冷落 清 库存 任务 多 未达标 ,0
互联网 品牌 为何 削尖脑袋 杀入 TV 屏 ,1
不可思议 谷歌 纸盒 出货量 突破 万 ,1
空调 行业 下滑 高端化 是 破局 惟一 出路 ,0
国美 苏宁 争相 抢夺 移动 端 入口 ,1
长虹 重整 全球 资源 设 PE 基金 掘金 智能家居 ,1
LGOLED 电视 EG 狂揽 多项 年度 大奖 ,1
LGOLED 电视 极致 星空 展 来到 山城 重庆 ,1
三星 拟 入股 夏普鸿海 合资 的 液晶面板 公司 ,1
传统 家电企业 服务 转型 或成 行业 新机遇 ,1
惠而浦 联手 IBM 发力 互联 智能家居 产品 ,1
王雪红 HTCVive 将 于 月 日 开启 预订 ,1
传 INCJ 砸 千亿 吃 下夏普 面板 事业 成 股权 ,1
联姻 巨头 农村 电商 能否 擦出 火花 ,1
借道 CES 掘金 中国 家电企业 需做 拼命三郎 ,1
美菱电器 敲定 受让 长虹 日电 构成 关联交易 ,1
改变传统 制造 结构 升级 智能 制造 提速 ,1
三九 严寒 是 小寒 最冷 时节 养生 有门道 ,1
格力 董明珠 白电 女王 是 怎样 炼成 的 ,1
互联网 彩电 异军突起 外资 品牌 销售量 萎缩 ,1
彩电业 最坏 的 年份 也 是 最好 的 年份 ,1
年 家电市场 迷雾 中现 曙光 前景 看好 ,1
互联网 电视 这 一年 搅动 了 多少 春水 ,1
LGwebOSAPP 开发 大赛 颁发 十万 大奖 ,1
LGOLEDTV 极致 星空 展 点亮 古城 西安 璀璨 星夜 至 黑 至 美 ,1
惊喜 不断 LG 白电 元旦 春节 促销 活动 全国 启动 ,1
智能 清扫 时代 AWE 家居 清洁 电器 展望 ,1
再也 不用 买 钢琴 戴上 手表 就 可以 弹钢琴 ,1
全球 领先 卓越 品质 LG 白电 中国 市场 再创 佳绩 ,1
元旦 春节 狂欢 不停 LG 白电 给 家人 最好 的 礼物 ,1
冰箱 能效 新标 将 实施 低 能效 冰箱 将 全面 出局 ,0
董明珠 谈 和 雷军 亿 赌局 小米 输定 了 ,0
记者 网购 发现 元 取暖器 辐射 超标 近倍 ,0
不 只是 卓越 品质 LG 白电 中国 市场 再创 佳绩 ,1
五 巨头 新 联盟 互联网 电视 新 价格 屠夫 诞生 ,1
年 VR 预言 发展 节奏 变慢 产能 不足 ,0
面板 行业 中 韩双 寡头 局面 断言 尚早 ,0
互联网 企业 加入 混战 电视 价格 被 拉 低超 三成 ,0
高 库存 式 发展 遇坎 倒逼 家电业 按 需 生产 ,0
为什么 家电 巨头 都 钟爱 互联网 金融业务 ,1
多媒体业务 亏 亿 TCL 欲 转型 全 产业链 ,0
家电 双十 一 狂热 后 的 冷思考 ,0
彩电 行业 境况 分化 TCL 康佳 长虹 均 陷入 亏损 ,0
奥马电器 实际 控制 人 变更 公司 名高管 辞职 ,0
转移 业务 重心 东芝 拟 出售 印尼 洗衣机 工厂 ,0
业绩 下滑 明显 传统 家电企业 重压 下 求变 突围 ,0
日系 家电 品牌 齐 甩卖 国产 巨头 忙 接盘 ,1
家电 寒冬 是 个 伪 命题 原因 是 产能 结构 严重 失衡 ,0
LG 电子 计划 重返 中国 空调 市场 定位 高端 ,1
LGOLED 电视 双十 一 促销 华数 季度 大礼包 免费 激活 ,1
东芝 家电 半年 亏损 超 亿元 或 全线 抛售 家电 业务 ,1
LG 白电 风暴 席卷 双 宠爱 清单 让 妈妈 更 轻松 ,1
LG 白电双 促销 风暴 来袭 让 家务 变 乐趣 ,1
为 妈妈 分担 烦恼 LG 白电 风暴 席卷 双 ,1
华帝 高层 变动 后 改 经销商 政策 老客户 建 联盟 应对 ,1
乐视 涉足 酒店 生态系统 电视 可 看乐视 视频 ,1
国美 放弃 京东 改批 天猫 双拉单 比价 ,0
国内 市场 不景气 家电 巨头 力拓 国际市场 ,0
本土 家电企业 将 日系 品牌 当做 国际化 踏板 ,1
家电 寒冬 持续 美的 格力 海尔 转型 各 出奇 招 ,1
国内 市场 的 翘楚 LG 白色 家电 让 消费者 们 赞不绝口 ,1
电装 携 先进 机器人 技术 参展 第届 工博会 ,1
借势 营销 怀孕 做 家务 话题 火爆 微博 ,0
V 系列 惊艳 亮相 LGV 至尊 体验 ,1
双 价格战 已成 必然 五大 低价 智能 电视 提前 曝光 ,1
十月 钜 惠季 LG 显示器 京东 大促 晒 单 好评 优惠 多 ,1
